tag,point_id,cell_id,cell_tag,rep,policy,rho,update_seq,update_kind,digest,fate_class,v_next
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,14,upsert,L0002,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,15,upsert,L0051,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,16,upsert,L0055,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,17,upsert,L0055,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,18,upsert,L0004,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,19,upsert,L0025,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,20,upsert,L0000,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,21,upsert,L0006,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,22,upsert,L0039,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,23,upsert,L0000,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,24,upsert,L0047,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,25,upsert,L0002,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,26,upsert,L0003,D_meaningful_value_flip,36.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,27,upsert,L0022,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,28,upsert,L0042,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,29,upsert,L0008,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,30,upsert,L0062,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,31,upsert,L0021,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,32,upsert,L0006,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,33,upsert,L0011,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,34,upsert,L0002,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,35,upsert,L0011,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,36,upsert,L0002,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,37,upsert,L0015,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,38,upsert,L0046,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,39,upsert,L0043,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,40,upsert,L0053,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,41,upsert,L0027,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,42,upsert,L0041,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,43,upsert,L0005,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,44,upsert,L0001,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,45,upsert,L0056,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,46,upsert,L0000,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,47,upsert,L0009,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,48,upsert,L0048,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,49,upsert,L0017,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,50,upsert,L0008,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,51,upsert,L0003,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,52,upsert,L0007,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,53,upsert,L0048,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,54,upsert,L0006,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,55,upsert,L0038,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,56,upsert,L0003,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,57,upsert,L0000,E_negative_value_flip,-12.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,58,upsert,L0059,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,59,upsert,L0030,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,60,upsert,L0062,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,61,upsert,L0002,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,62,upsert,L0002,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,63,upsert,L0036,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,64,upsert,L0001,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,65,upsert,L0000,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,66,upsert,L0003,B_no_decision_flip,-20.48
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,67,upsert,L0023,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,68,upsert,L0000,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,69,upsert,L0021,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,70,upsert,L0032,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,71,upsert,L0055,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,72,upsert,L0015,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,73,upsert,L0008,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,74,upsert,L0030,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,75,upsert,L0004,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,76,upsert,L0035,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,77,upsert,L0022,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,78,upsert,L0003,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,79,upsert,L0005,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,80,upsert,L0053,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,81,upsert,L0000,E_negative_value_flip,-20.48
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,82,upsert,L0010,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,83,upsert,L0008,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,84,upsert,L0033,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,85,upsert,L0012,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,86,upsert,L0008,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,87,upsert,L0029,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,88,upsert,L0057,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,89,upsert,L0004,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,90,upsert,L0003,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,91,upsert,L0001,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,92,upsert,L0029,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,93,upsert,L0020,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,94,upsert,L0000,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,95,upsert,L0038,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,96,upsert,L0076,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,97,upsert,L0074,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,98,upsert,L0076,C_low_value_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,99,upsert,L0098,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,100,upsert,L0116,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,101,upsert,L0070,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,102,upsert,L0066,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,103,upsert,L0084,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,104,upsert,L0069,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,105,upsert,L0095,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,106,upsert,L0065,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,107,upsert,L0071,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,108,upsert,L0104,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,109,upsert,L0084,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,110,upsert,L0083,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,111,upsert,L0103,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,112,upsert,L0110,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,113,upsert,L0116,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,114,upsert,L0098,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,115,upsert,L0066,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,116,upsert,L0064,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,117,upsert,L0080,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,118,upsert,L0072,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,119,upsert,L0065,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,120,upsert,L0064,C_low_value_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,121,upsert,L0065,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,122,upsert,L0068,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,123,upsert,L0095,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,124,upsert,L0099,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,125,upsert,L0096,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,126,upsert,L0072,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,127,upsert,L0095,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,128,upsert,L0077,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,129,upsert,L0072,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,130,upsert,L0070,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,131,upsert,L0068,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,132,upsert,L0095,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,133,upsert,L0069,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,134,upsert,L0072,B_no_decision_flip,-20.48
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,135,upsert,L0068,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,136,upsert,L0124,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,137,upsert,L0126,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,138,upsert,L0113,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,139,upsert,L0079,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,140,upsert,L0093,D_meaningful_value_flip,40.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,141,upsert,L0086,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,142,upsert,L0068,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,143,upsert,L0108,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,144,upsert,L0074,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,145,upsert,L0103,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,146,upsert,L0089,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,147,upsert,L0084,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,148,upsert,L0065,B_no_decision_flip,-20.48
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,149,upsert,L0070,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,150,upsert,L0097,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,151,upsert,L0088,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,152,upsert,L0092,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,153,upsert,L0107,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,154,upsert,L0109,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,155,upsert,L0070,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,156,upsert,L0125,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,157,upsert,L0065,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,158,upsert,L0108,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,159,upsert,L0073,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,160,upsert,L0072,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,161,upsert,L0105,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,162,upsert,L0077,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,163,upsert,L0124,B_no_decision_flip,10.24
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,164,upsert,L0121,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,165,upsert,L0100,D_meaningful_value_flip,38.96
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,166,upsert,L0068,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,167,upsert,L0084,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,168,upsert,L0093,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,169,upsert,L0093,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,170,upsert,L0124,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,171,upsert,L0065,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,172,upsert,L0074,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,173,upsert,L0076,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,174,upsert,L0093,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,175,upsert,L0120,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,176,upsert,L0064,B_no_decision_flip,0.0
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,177,upsert,L0097,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,178,upsert,L0065,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,179,upsert,L0083,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,180,upsert,L0064,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,181,upsert,L0079,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,182,upsert,L0065,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,183,upsert,L0123,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,184,upsert,L0071,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,185,upsert,L0064,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,186,upsert,L0076,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,187,upsert,L0089,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,188,upsert,L0064,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,189,upsert,L0069,A_no_future_use,
b03v2,base,exact_fifo@rho0.5,rep1_base_exact_fifo@rho0.5_b03v2,1,exact_fifo,0.5,190,upsert,L0078,A_no_future_use,
